"3624","Byrådet","1","os2intra_organizaiton_tax",,"filtered_html","7",,"BYRÅD"
"3632","Højby Afdeling Skole 0. til 6. klasse","3312","os2intra_organizaiton_tax",,"filtered_html","11",,"HØJ-SK-0-6"
"3635","Odden Afdeling Skole","3312","os2intra_organizaiton_tax",,"filtered_html","8",,"ODDEN-SKOL"
"3638","Hjemmeplejen Højby Aften","3773","os2intra_organizaiton_tax",,"filtered_html","8",,"HJPL-HØJ-A"
"3639","Hjemmeplejen Højby Nat","3449","os2intra_organizaiton_tax",,"filtered_html","9",,"HJPL-HØJ-N"
"3640","Hjemmeplejen Nykøbing Aften","3773","os2intra_organizaiton_tax",,"filtered_html","12",,"HJPL-NYK-A"
"3641","Voksenafdelingen-Myndighed","3500","os2intra_organizaiton_tax",,"filtered_html","0",,"VOKSEN-MYN"
"3664","Team Nyttejob","3412","os2intra_organizaiton_tax",,"filtered_html","1",,"TEAM-NYTTE"
"3671","Asnæs Afdeling Servicedistrikt","3312","os2intra_organizaiton_tax",,"filtered_html","18",,"ASNÆS-SERV"
"3672","Asnæs Afdeling SFO1","3312","os2intra_organizaiton_tax",,"filtered_html","16",,"ASNÆS-SFO1"
"3673","Asnæs Afdeling SFO2","3312","os2intra_organizaiton_tax",,"filtered_html","17",,"ASNÆS-SFO2"
"3674","Asnæs Afdeling Skole 0. til 6. klasse","3312","os2intra_organizaiton_tax",,"filtered_html","15",,"ASN-SK-0-6"
"3676","Egebjerg Afdeling SFO1","3312","os2intra_organizaiton_tax",,"filtered_html","6",,"EGEBJ-SFO1"
"3677","Egebjerg Afdeling SFO2","3312","os2intra_organizaiton_tax",,"filtered_html","7",,"EGEBJ-SFO2"
"3678","Egebjerg Afdeling Skole","3312","os2intra_organizaiton_tax",,"filtered_html","5",,"EGEBJ-SKOL"
"3679","Fårevejle Afdeling Servicedistrikt","3312","os2intra_organizaiton_tax",,"filtered_html","9",,"FÅREV-SERV"
"3680","Fårevejle Afdeling SFO1","3312","os2intra_organizaiton_tax",,"filtered_html","7",,"FÅREV-SFO1"
"3681","Fårevejle Afdeling SFO2","3312","os2intra_organizaiton_tax",,"filtered_html","8",,"FÅREV-SFO2"
"3682","Fårevejle Afdeling Skole 0. til 6. klass","3312","os2intra_organizaiton_tax",,"filtered_html","6",,"FÅR-SK-0-6"
"3683","Grevinge Afdeling Servicedistrikt","3312","os2intra_organizaiton_tax",,"filtered_html","14",,"GREV-SERV"
"3684","Afdeling Grevinge SFO1","3705","os2intra_organizaiton_tax",,"filtered_html","12",,"GREV-SFO1"
"3685","Afdeling Grevinge SFO2","3705","os2intra_organizaiton_tax",,"filtered_html","13",,"GREV-SFO2"
